,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
1721,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,61,70,35
1722,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,71,80,40
1723,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,81,90,45
1724,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,91,100,50
1725,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,101,110,55
1726,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,MaxMP,Flat,1.0,0,111,300,60
1727,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,0,10,5
1728,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,11,20,10
1729,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,21,30,15
1730,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,31,40,20
1731,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,41,50,25
1732,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,51,60,30
1733,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,61,70,35
1734,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,71,80,40
1735,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,81,90,45
1736,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,91,100,50
1737,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,101,110,55
1738,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Non prime,DEF,Flat,1.0,0,111,300,60
1739,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,0,20,2
1740,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,21,40,4
1741,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,41,50,6
1742,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,51,70,8
1743,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,71,90,10
1744,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR,Flat,1.0,0,91,300,12
1745,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,0,20,2
1746,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,21,40,4
1747,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,41,50,6
1748,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,51,70,8
1749,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,71,90,10
1750,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX,Flat,1.0,0,91,300,12
1751,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,0,20,2
1752,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,21,40,4
1753,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,41,50,6
1754,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,51,70,8
1755,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,71,90,10
1756,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT,Flat,1.0,0,91,300,12
1757,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,0,20,2
1758,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,21,40,4
1759,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,41,50,6
1760,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,51,70,8
1761,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,71,90,10
1762,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK,Flat,1.0,0,91,300,12
1763,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,0,10,10
1764,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,11,20,20
1765,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,21,30,30
1766,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,31,40,40
1767,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,41,50,50
1768,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,51,60,60
1769,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,61,70,70
1770,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,71,80,80
1771,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,81,90,90
1772,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,91,100,100
1773,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,101,110,110
1774,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP,Flat,1.0,0,111,300,120
1775,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,0,10,10
1776,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,11,20,20
1777,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,21,30,30
1778,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,31,40,40
1779,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,41,50,50
1780,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,51,60,60
1781,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,61,70,70
1782,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,71,80,80
1783,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,81,90,90
1784,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,91,100,100
1785,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,101,110,110
1786,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP,Flat,1.0,0,111,300,120
1787,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,0,10,10
1788,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,11,20,20
1789,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,21,30,30
1790,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,31,40,40
1791,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,41,50,50
1792,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,51,60,60
1793,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,61,70,70
1794,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,71,80,80
1795,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,81,90,90
1796,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,91,100,100
1797,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,101,110,110
1798,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF,Flat,1.0,0,111,300,120
1799,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR%,Perc,1.0,0,0,30,1%
1800,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR%,Perc,1.0,0,31,70,2%
1801,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,STR%,Perc,1.0,0,71,300,3%
1802,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX%,Perc,1.0,0,0,30,1%
1803,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX%,Perc,1.0,0,31,70,2%
1804,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEX%,Perc,1.0,0,71,300,3%
1805,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT%,Perc,1.0,0,0,30,1%
1806,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT%,Perc,1.0,0,31,70,2%
1807,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,INT%,Perc,1.0,0,71,300,3%
1808,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK%,Perc,1.0,0,0,30,1%
1809,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK%,Perc,1.0,0,31,70,2%
1810,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,LUK%,Perc,1.0,0,71,300,3%
1811,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP%,Perc,1.0,0,0,30,1%
1812,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP%,Perc,1.0,0,31,70,2%
1813,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxHP%,Perc,1.0,0,71,300,3%
1814,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP%,Perc,1.0,0,0,30,1%
1815,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP%,Perc,1.0,0,31,70,2%
1816,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,MaxMP%,Perc,1.0,0,71,300,3%
1817,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF%,Perc,1.0,0,0,30,1%
1818,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF%,Perc,1.0,0,31,70,2%
1819,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,DEF%,Perc,1.0,0,71,300,3%
1820,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,All Stats,Flat,1.0,0,0,20,1
1821,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,All Stats,Flat,1.0,0,21,40,2
1822,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,All Stats,Flat,1.0,0,41,60,3
1823,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,All Stats,Flat,1.0,0,61,80,4
1824,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,All Stats,Flat,1.0,0,81,300,5
1825,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,0,10,2
1826,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,11,20,4
1827,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,21,30,6
1828,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,31,40,8
1829,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,41,50,10
1830,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,51,60,12
1831,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,61,70,14
1832,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,71,80,16
1833,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,81,90,18
1834,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,91,100,20
1835,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,101,110,22
1836,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover HP every 4 seconds,Flat,1.0,0,111,300,24
1837,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,0,10,2
1838,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,11,20,4
1839,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,21,30,6
1840,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,31,40,8
1841,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,41,50,10
1842,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,51,60,12
1843,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,61,70,14
1844,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,71,80,16
1845,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,81,90,18
1846,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,91,100,20
1847,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,101,110,22
1848,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Rare,Prime,Recover MP every 4 seconds,Flat,1.0,0,111,300,24
1849,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,STR%,Perc,1.0,0,0,30,2%
1850,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,STR%,Perc,1.0,0,31,70,4%
1851,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,STR%,Perc,1.0,0,71,300,6%
1852,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEX%,Perc,1.0,0,0,30,2%
1853,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEX%,Perc,1.0,0,31,70,4%
1854,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEX%,Perc,1.0,0,71,300,6%
1855,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,INT%,Perc,1.0,0,0,30,2%
1856,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,INT%,Perc,1.0,0,31,70,4%
1857,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,INT%,Perc,1.0,0,71,300,6%
1858,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,LUK%,Perc,1.0,0,0,30,2%
1859,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,LUK%,Perc,1.0,0,31,70,4%
1860,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,LUK%,Perc,1.0,0,71,300,6%
1861,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxHP%,Perc,1.0,0,0,30,2%
1862,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxHP%,Perc,1.0,0,31,70,4%
1863,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxHP%,Perc,1.0,0,71,300,6%
1864,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxMP%,Perc,1.0,0,0,30,2%
1865,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxMP%,Perc,1.0,0,31,70,4%
1866,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,MaxMP%,Perc,1.0,0,71,300,6%
1867,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEF%,Perc,1.0,0,0,30,2%
1868,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEF%,Perc,1.0,0,31,70,4%
1869,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,DEF%,Perc,1.0,0,71,300,6%
1870,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,All Stats%,Perc,1.0,0,0,30,1%
1871,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,All Stats%,Perc,1.0,0,31,70,2%
1872,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Epic,Prime,All Stats%,Perc,1.0,0,71,300,3%
1873,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,STR%,Perc,1.0,0,0,30,3%
1874,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,STR%,Perc,1.0,0,31,70,6%
1875,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,STR%,Perc,1.0,0,71,300,9%
1876,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEX%,Perc,1.0,0,0,30,3%
1877,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEX%,Perc,1.0,0,31,70,6%
1878,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEX%,Perc,1.0,0,71,300,9%
1879,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,INT%,Perc,1.0,0,0,30,3%
1880,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,INT%,Perc,1.0,0,31,70,6%
1881,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,INT%,Perc,1.0,0,71,300,9%
1882,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,LUK%,Perc,1.0,0,0,30,3%
1883,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,LUK%,Perc,1.0,0,31,70,6%
1884,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,LUK%,Perc,1.0,0,71,300,9%
1885,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxHP%,Perc,1.0,0,0,30,3%
1886,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxHP%,Perc,1.0,0,31,70,6%
1887,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxHP%,Perc,1.0,0,71,300,9%
1888,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxMP%,Perc,1.0,0,0,30,3%
1889,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxMP%,Perc,1.0,0,31,70,6%
1890,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,MaxMP%,Perc,1.0,0,71,300,9%
1891,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEF%,Perc,1.0,0,0,30,3%
1892,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEF%,Perc,1.0,0,31,70,6%
1893,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,DEF%,Perc,1.0,0,71,300,9%
1894,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,All Stats%,Perc,1.0,0,0,30,2%
1895,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,All Stats%,Perc,1.0,0,31,70,4%
1896,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,All Stats%,Perc,1.0,0,71,300,6%
1897,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,0,30,10%
1898,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,31,70,20%
1899,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,71,300,30%
1900,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,STR%,Perc,1.0,0,0,30,6%
1901,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,STR%,Perc,1.0,0,31,70,9%
1902,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,STR%,Perc,1.0,0,71,300,12%
1903,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEX%,Perc,1.0,0,0,30,6%
1904,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEX%,Perc,1.0,0,31,70,9%
1905,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEX%,Perc,1.0,0,71,300,12%
1906,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,INT%,Perc,1.0,0,0,30,6%
1907,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,INT%,Perc,1.0,0,31,70,9%
1908,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,INT%,Perc,1.0,0,71,300,12%
1909,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,LUK%,Perc,1.0,0,0,30,6%
1910,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,LUK%,Perc,1.0,0,31,70,9%
1911,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,LUK%,Perc,1.0,0,71,300,12%
1912,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxHP%,Perc,1.0,0,0,30,6%
1913,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxHP%,Perc,1.0,0,31,70,9%
1914,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxHP%,Perc,1.0,0,71,300,12%
1915,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxMP%,Perc,1.0,0,0,30,6%
1916,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxMP%,Perc,1.0,0,31,70,9%
1917,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MaxMP%,Perc,1.0,0,71,300,12%
1918,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEF%,Perc,1.0,0,0,30,6%
1919,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEF%,Perc,1.0,0,31,70,9%
1920,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,DEF%,Perc,1.0,0,71,300,12%
1921,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,All Stats%,Perc,1.0,0,0,30,3%
1922,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,All Stats%,Perc,1.0,0,31,70,6%
1923,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,All Stats%,Perc,1.0,0,71,300,9%
1924,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,0,50,5%
1925,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,51,100,10%
1926,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,101,300,15%
1927,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,0,50,10%
1928,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,51,100,20%
1929,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,MP Cost Reduction,Flat,1.0,0,101,300,30%
1930,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,0,30,20%
1931,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,31,70,30%
1932,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,71,300,40%
1933,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,0,30,10%
1934,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,31,70,15%
1935,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Mesos Obtained%,Perc,1.0,0,71,300,20%
1936,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,0,30,10%
1937,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,31,70,15%
1938,Face Accessory; Eye Accessory; Ring; Earring; Pendant,Legendary,Prime,Item Drop Rate%,Perc,1.0,0,71,300,20%
1939,Weapon,Rare,Non prime,STR,Flat,1.0,0,0,20,1
1940,Weapon,Rare,Non prime,STR,Flat,1.0,0,21,40,2
1941,Weapon,Rare,Non prime,STR,Flat,1.0,0,41,50,3
1942,Weapon,Rare,Non prime,STR,Flat,1.0,0,51,70,4
1943,Weapon,Rare,Non prime,STR,Flat,1.0,0,71,90,5
1944,Weapon,Rare,Non prime,STR,Flat,1.0,0,91,300,6
1945,Weapon,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
1946,Weapon,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
1947,Weapon,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
1948,Weapon,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
